Guid,Title,OtherTitle,Color,ReleaseYear,Duration,Mode,Comment,Published,CreatedOn,CreatedBy,UpdatedOn,UpdatedBy
3c86e4ff-aae9-46ac-87f7-fdcac5c31dd2,Grimms Märchen von lüsternen Pärchen,"The New Adventures of Snow White, Grimm's Fairy Tales for Adults",C,1969,76,L,"https://en.wikipedia.org/wiki/The_New_Adventures_of_Snow_White ",True,,,,
3c9a632e-58b2-4348-833e-d02e74dfc2c8,Dornröschen (Märchenperlen),Sleeping Beauty,C,2008,81,L,,True,,,,
3ca4b934-3d23-4efa-8e61-f0f2116a1cc7,Corazon: Ang unang aswang,Corazon: The First Aswang,C,2012,101,L,Aswang: https://en.wikipedia.org/wiki/Aswang,True,,,,
3ca9fa99-438a-47db-8efb-2dd9698e59f2,Der Struwwelpeter,,BW,1955,79,L,,True,,,,
3caa1bf5-e0b5-4b5b-8171-9677222b5787,Bremenskie muzykanty,The Bremen Town Musicians,C,1969,20,A,,True,,,,
3cac4c35-b098-4b19-ad98-52fb776f6acd,Die klugen Dinge,The Clever Things,C,1973,70,L,"I'm not sure of the origin or the mode.
Confirming mode is live (AM)",True,,,,
3cafcf28-db15-412e-8419-d6edf7acd9ab,Puss in Boots,,C,1988,96,L,,True,,,,
3cb092a6-3a00-44fc-97d3-9930c46cacfc,The Blind Princess and the Poet,A Biograph Fantasy in the Land of Flowers,BW,1911,18,L,"https://en.wikipedia.org/wiki/The_Blind_Princess_and_the_Poet ",True,,,,
3cd72e28-e5f2-4b42-bd68-f0ae94880891,Sleeping Beauty,,C,2021,,L,,True,,,,
3cdfa645-58e3-41a6-af9b-baa1d3287112,Sydney White,Sydney White and the Seven Dorks,C,2007,108,L,,True,,,,
3ce1ae33-414c-4880-b88d-9e076f8966e8,Pochta,The Post,BW,1929,15,A,From FTFBD,True,,,,
3cfccb2d-ab6a-4fda-bfa0-59259806d72f,Hua Mu Lan,Fa Muk Lan; Lady General Fa Muk Lan,BW,1951,,U,,True,,,,
3d00e2f1-db61-451a-af14-bca30c133914,Bang-ja jeon,The Servant; A Story of Bang-ja,C,2010,124,L,,True,,,,
3d094c33-3b44-4dbf-b8da-4dcea9b5ee94,Otrantský zámek,"Castle of Otranto, The Otrants Castle",C,1977,15,A,,True,,,,
3d2eef74-a2cf-4c84-9d99-7586292c454f,Issunboshi chibisuke monogatari,"Tiny Chibisuke's Big Adventure, Issunboushi: Chibisuke Monogatari",BW,1935,9,A,"https://myanimelist.net/anime/6836/Issunboushi__Chibisuke_Monogatari 

https://en.wikipedia.org/wiki/Issun-b%C5%8Dshi
https://www.surlalunefairytales.com/oldsite/thumbelina/other.html
https://writinginmargins.weebly.com/home/category/issunboshi",True,,,,
3d33d92c-7e75-4a46-8916-e023edf6abe7,Die goldene Gans,The Golden Goose,C,1994,85,L,,True,,,,
3d373236-9605-451a-a9df-bed68b49dae1,Hänsel und Gretel,"Hansel and Gretel, Hänsel und Gretel - Sie sind innen hässlich",BW,2003,,A,,True,,,,
3d5e2f36-218d-437f-b79f-072f640f778a,Posledniy bogatyr,"The Last Knight, The Last Warrior, Последний богатырь",C,2017,114,L,,True,,,,
3d7a84d7-77e9-417c-b3af-f684d7914b46,Passengers,,C,2016,116,L,,True,,,,
3d90e19b-2e45-4c18-8255-3400d55486b6,Jorinde und Joringel,Jorinda and Joringel,C,1986,75,L,,True,,,,
3da8641e-7fc7-4814-9a84-48d1e8d9f558,Hoffmanns Erzählungen,Tales of Hoffmann,BW,1911,,U,,True,,,,
3dc9cad5-d050-4a27-af30-c10dd19a55e4,Macario,,BW,1960,91,L,"Another Mexican take on the story [Godfather Death] is The Third Guest of B. Traven where there is no godson but instead a woodcutter that rejects to share his food with God and the Devil but with the Death instead. After living similar situations than the godson of the original story he has his life and honor spared by Death himself. In the movie version called Macario (1960), the story ends with the death of the starring character.
https://en.wikipedia.org/wiki/Godfather_Death ",True,,,,
3dc9d033-c2eb-429a-83e6-af18f1433cf5,Witch Crafty,The Woody Woodpecker and Friends Classic Cartoon Collection: Volume 2,C,1955,,A,"I couldn't find any information about the origins of this cartoon, and the iMDB page did not include any plot information for me to work with.",True,,,,
3dd0e4e6-dcbf-4aac-9ecc-af23cb3cfdab,Rohatá princezna,"Princess with Horns, The Horned Princess",C,1967,14,A,"Humorous story based on the Josef Stefan Kubin 's fairy-tale of a dancing-mad princess who spent every night in hell dancing with the devils. The story is enriched by up-to-date witty motifs but it keeps the original form of the fairy-tale. 
http://www.kratkyfilm.eu/catalogue/html/indexa.htm",True,,,,
3dd5527e-d94c-44e7-9445-70221e65b0f5,Sky Princess,,C,1942,7,A,I'm not sure of the origin.,True,,,,
3deaba66-54d4-4143-a96b-d84a5e8a7c26,Bluebeard's Wife,,BW,2005,5,L,,True,,,,
3dead85a-1cd5-4889-8712-cabf12c36e63,Deus e o Diabo na Terra do Sol,"Black God, White Devil",BW,1963,120,L,From FTFBD,True,,,,
3deb11f4-4387-4d87-9353-152c6feee7ee,Charodei,"Чародеи, Magicians",C,1982,147,L,,True,,,,
3dec88c8-6f0d-498b-8072-c9602a1c6973,Arabian Nights,Scooby-Doo in Arabian Nights,C,1994,69,A,,True,,,,
3dfb5aad-fb3c-41cb-9df5-29499f888191,El rey Midas,,C,1986,44,U,,True,,,,
3dfc00bf-7e0e-4f44-a2d7-d636aaae1aa2,János vitéz,Johnny Corncob,C,1973,74,A,Hungarian folktale,True,,,,
3dfd614a-f265-4243-b868-7cd6e440d285,Pinocchio,,C,1940,88,A,,True,,,,
3e175a09-b478-4f46-895f-02598b656225,The Sultan's Harem,,BW,1913,,A,I'm not sure of the origin.,True,,,,
3e2e6423-150b-4d0f-adbf-1589e70d14b1,Die Krone von Arkus,The Malevolent Queen,C,2015,95,L,"https://de.wikipedia.org/wiki/Die_Krone_von_Arkus
https://de-m-wikipedia-org.translate.goog/wiki/Die_Krone_von_Arkus?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp",True,,,,
3e39ef41-49f6-45b3-9d1a-165b9d62c200,Sabrina,,C,1995,127,L,,True,,,,
3e557198-5608-4a87-92ed-5b836369b52e,Ralph Breaks the Internet,Ralph Breaks the Internet: Wreck-It Ralph 2,C,2018,112,A,,True,,,,
3e5664f6-c782-4290-914a-22dca33c6aaf,The Prince & Me 3: A Royal Honeymoon,The Prince & Me 3: Holiday Honeymoon,C,2008,92,L,,True,,,,
3e75c40e-01c4-4df9-a37d-a99ea09bdf0b,Fearnot,The StoryTeller,C,1988,25,L,,True,,,,
3e7bf88f-4996-44cb-aa0d-0631fcf63756,Alice in Wonderland,,C,1951,75,A,,True,,,,
3e7cc922-3eaa-432e-8e6f-69fe7a3436e2,Lyumi,,C,1991,100,L,,True,,,,
3e86440d-e18f-4c2b-8f70-1e0ee9b99004,SAGA - Curse of the Shadow,"SAGA: Curse of the Shadow, Curse of the Dragonslayer",C,2013,111,L,,True,,,,
3e896c8e-153f-485e-af14-4af17a3203e9,The Little Match Girl,,C,2004,10,L,,True,,,,
3e998dfd-cb4b-4f9c-844b-415d20af8af8,Jack the Giant Killer,,C,2013,87,L,‘Mockbuster’ of “Jack the Giant Slayer” (2013),True,,,,
3e9a8ba7-f116-4567-8632-895f4d29c8b1,Ali Baba,,C,2018,102,L,,True,,,,
3ea1ef1b-0ac2-407a-a775-59d9cf9bcd2a,Arthur and the Invisibles,,C,2006,94,M,,True,,,,
3ea2af79-a9ce-42aa-896b-c020aec3c1b6,Alibaba Aur 40 Chor,Alibaba and 40 Thieves,C,2004,,L,https://letterboxd.com/film/alibaba-and-40-thieves/,True,,,,
3ea7dd12-d71d-443c-ab3c-dd7d7c488c9b,Как медвежата китов кормили,How Bears Have Been Feeding the Whales; How the Bear Cubs Fed the Whales,C,1974,10,A,"https://www.youtube.com/watch?v=GIeiYCpAoCQ
https://www.youtube.com/watch?v=wZ5q5al2Tdc
https://www.youtube.com/watch?v=UPQ05vDKBPY
https://vimeo.com/171225650",True,,,,
3eb5a9ac-89c8-4bc1-8b7c-c1e16d5613f8,Der verzauberte Tuch,The Enchanted Little Cloth,C,1948,,L,From FTFBD,True,,,,
3ebdde65-c5f0-4e35-95c9-7e533b58e19f,Dragonheart: Battle for the Heartfire,Dragonheart 4,C,2017,98,L,,True,,,,
3ec92cc5-99da-4a7a-9a17-4c8dfb772b3c,Die Bremer Stadtmusikanten,"Simsala Grimm - Die Märchen der Brüder Grimm, The Bremen Town Musicians, The Fairy Tales of the Brothers Grimm",C,2000,24,A,,True,,,,
3ed757d3-2b43-4516-b820-7a0533aa05cc,Beastmaster III: The Eye of Braxus,,C,1996,92,L,,True,,,,
3ee4103c-fc25-41ce-94b5-daa260c94dc0,Midas and the Ghost Story,,C,2010,28,L,http://midasthemovie.blogspot.com/,True,,,,
3eeb2a19-b4f9-42cc-bab6-250eb673818e,Le meraviglie di Aladino,"Les Mille et Une Nuits, The Thousand and One Nights, The Wonders of Aladdin",C,1961,100,L,,True,,,,
3ef191bb-d9ee-4c88-be97-06f96effb128,Eden,,M,2002,85,A,,True,,,,
3ef2a7e6-2f79-40ee-9c1a-f9ae10f9dcdf,Peerifool: An Orkney Fairytale,,C,2008,40,L,"From Jack Zipes' donation, box 5; I'm not sure of the origin.
AM: Origin is ATU 500: https://sites.pitt.edu/~dash/folktexts2.html

http://www.fairytalefilms.co.uk/Pages/Shop/shop_peerifool.html

https://www.tavistock-today.co.uk/article.cfm?id=1031&headline=Orkney%20story%20provides%20a%20fairytale%20premiere%20for%20moorland%20film%20group&sectionIs=news&searchyear=2010",True,,,,
3f151a9c-fdb7-4a4d-b94d-4980bb05085b,Rusalka: Ozero myortvykh,Mermaid: The Lake of the Dead; The Mermaid: Lake of the Dead,C,2018,87,L,"2018 – The Mermaid: Lake of the Dead, a horror film about a rusalka who falls in love with a man and places a curse on him.
https://en.wikipedia.org/wiki/Rusalka#List_of_notable_works_featuring_rusalki ",True,,,,
3f1a0d5a-d152-4030-9ad6-9575352e3c20,Morozko,Father Frost,BW,1924,40,L,,True,,,,
3f285a22-db95-45a7-b5ef-3be581cc59ea,König Drosselbart,King Thrushbeard,C,1956,,A,,True,,,,
3f2a28fb-7ba2-4714-9905-8c3475522e1c,Alicia en la España de las maravillas,Alice in Spanish Wonderland,C,1978,86,L,,True,,,,
3f386104-f645-4555-89ca-bfafdd7be707,Nana,,C,2011,68,L,https://www.heraldnet.com/life/nana-presents-eerie-fairy-tale-through-eyes-of-a-4-year-old/,True,,,,
3f3e4c9d-fb48-48c1-a8b2-65687c050891,Der Teufel mit den drei goldenen Haaren,"Simsala Grimm - Die Märchen der Brüder Grimm; The Devil's Three Golden Hairs, The Fairy Tales of the Brothers Grimm",C,1999,25,A,,True,,,,
3f3ee9d2-511c-4df3-8466-9c2bad496b4c,Le avventure di Pinocchio,The Adventures of Pinocchio,C,1972,303,L,This is a mini-series. Is it correct to list the duration as the duration of the entire series? (This is how it is listed on iMDB),True,,,,
3f506ecd-74c2-4d2e-900a-345ffc698aaf,The Sleeping Beauty,,BW,1912,,L,"https://heritage.stockton.gov.uk/articles/stories/sleeping-beauty-ivy-close-silent-movie-classic/
",True,,,,
3f5f2a3e-a144-46a4-a989-d7a31d7ecc5b,Koca Dünya,Big Big World,C,2016,101,L,https://iffr.com/en/2017/films/big-big-world,True,,,,
3f5f7f63-919e-4cf1-a88d-b534c6841865,Sampo iz Laplandii,Sampo from Lapland,C,1985,10,A,https://en.wikipedia.org/wiki/Sampo_Lappelill,True,,,,
3f692df8-ef20-4c3e-bba7-c57fcd0e6037,Swept Away,,C,2002,89,L,Sue Short's fairy tale film book,True,,,,
3f6b5a17-fdf0-4df9-b97b-a0dbfd964c07,Mumiki w pogoni za kometą,"The Moomins and the Comet Chase, Muumi ja punainen pyrstötähti",C,2010,75,A,,True,,,,
3f77347e-6c0f-406e-88b3-86fab02e25d0,Blok,Block,C,1982,9,A,"From Jack Zipes' donation, box 6",True,,,,
3f853914-f867-4128-858c-73a41a844c02,The NeverEnding Story II: The Next Chapter,,C,1990,90,L,,True,,,,
3f885023-c4e4-456f-80f3-5191f8e2b860,Pinocchio,,M,2020,30,A,,True,,,,
3fa41504-33aa-47bb-aedc-78320a885057,Beauty and the Beast,,C,2008,,L,,True,,,,
3fa6ec11-a030-40d0-a620-f23fef46747b,Arun Barun O Kiranmala,,BW,1979,114,L,"https://en.wikipedia.org/wiki/Arun_Barun_O_Kiranmala
https://simkl.com/movies/1896431/arun-barun-o-kiranmala

https://en.wikipedia.org/wiki/Kiranmala_(Bengali_folktale) 
https://en.wikipedia.org/wiki/Thakurmar_Jhuli",True,,,,
3fb5765d-ea89-4827-af24-33e3774f73d6,Arabela,,C,1979,30,L,Not sure of origin...,True,,,,
3fd11e99-13ed-443e-8a6c-ff8c57f7c75f,Sneakerella,,C,2022,112,L,,True,,,,
3fd42629-854a-4fd4-b6d7-29cae1288107,Vuelven,Tigers Are Not Afraid,C,2017,83,L,,True,,,,
3fd7df63-5b82-44ba-86ec-0a9df1da073a,The Devil Wears Prada,,C,2006,109,L,Sue Short's fairy tale films book,True,,,,
3fe52bbd-7658-42cc-a5f0-390513232954,Až přijde kocour,"Cassandra Cat, When the Cat Comes",C,1963,91,L,"Not sure of origin... from Hames' chapter: ""a film in which a cat can see people’s true nature through the use of magic glasses""",True,,,,
3fe7bc77-b500-414d-af23-467457c83069,"Liza, a rókatündér",Liza the Fox-Fairy,C,2015,98,L,,True,,,,
3ff55ef5-0c00-4b87-ad74-78bdbad1b9d7,The Son of Kong,Son of Kong,BW,1933,70,L,,True,,,,
400115ea-3218-40ac-9e52-8bd65a41684e,The Carpet from Bagdad,,BW,1915,,L,https://en.wikipedia.org/wiki/The_Carpet_from_Bagdad,True,,,,
4010c547-d2df-4524-8b27-f0695c089a7f,Pinocho,,C,1986,85,L,,True,,,,
401eef4e-0699-4c55-a3ce-cefa298edcd1,Forty Thieves,,BW,1944,60,L,,True,,,,
402669cb-cce3-458d-bd2b-79c4264062bc,Hanasaka-jijii,"Old Man Hanasaka, The Grandfather Who Makes The Flowers, Hanasaka Jiisan",BW,1917,6,A,"https://myanimelist.net/anime/18457/Hanasaka_Jijii 
https://www.youtube.com/watch?v=sCkezQhcZM0
",True,,,,
4032ac28-4697-4479-8f47-c4e8460d7ffe,Princezna zakletá v case,Princess Lost in Time,C,2020,115,L,,True,,,,
40420833-0681-4c03-adbd-f354b6008258,Androcles,Androcles and the Lion,BW,1912,10,L,,True,,,,
406f8844-a535-4ad3-b995-40de0305582e,Das Birnenmädchen,,C,1989,22,A,I'm not sure of the origin.,True,,,,
40753f6d-dfdc-4beb-8a7b-10f91da2693c,Alice Loses Out,"Alice Comedies, Alice in Cartoonland",BW,1925,7,M,,True,,,,
407e4d2a-d968-4489-a230-da1fd2af2cc4,Super Lulu,,C,1947,7,A,,True,,,,
408ae7c0-b7a7-4e38-94a8-17b6b7c50fd9,Kaguyahime no monogatari,The Tale of the Princess Kaguya,C,2013,137,A,,True,,,,
409c7a7e-02ba-4d1f-9592-986585ec0ffb,Tian luo da po wu hang zhen,"Deadly Snake Versus Kung Fu Killers, Deadly Snail vs. Kung Fu Killer",C,1977,88,L,,True,,,,
409c80b7-8b48-46a8-aede-32bdf789655c,Little Red Riding Hood,,C,2006,11,L,,True,,,,
40aeb901-ef81-488a-a6bb-37294de0fd83,Akademia Pana Keksa,Mr. Blot’s Academy,C,1983,166,L,,True,,,,
40b44028-37e6-479c-aa4f-aa68b1c0409a,Konrad oder Das Kind aus der Konservenbüchse,Conrad: The Factory-Made Boy,C,1983,80,L,,True,,,,
40dec662-bfb1-4c73-9bb6-ac49d4fa5ce2,The Princess and the Peasant,,BW,1910,,U,,True,,,,
40e555ef-59f3-4d20-9dd2-ad2ceb7e4d12,Prince Cinders,,C,1993,30,A,PG OK,True,,,,
40ff17fa-dfe4-4107-9e0e-2f549e89e628,The Treasure of the Sierra Madre,,BW,1948,126,L,Sue Short's FTF book,True,,,,
411f4037-204b-4e7a-852b-924b6d4c86d2,Maria Labo,,C,2015,97,L,"Aswang: https://en.wikipedia.org/wiki/Aswang

https://en.wikipedia.org/wiki/Maria_Labo",True,,,,
41200efb-6dcb-4ca8-8a04-1652db0b7e00,Inon or the Conquest of Fire,Inon ou la Conquête du feu,C,1972,10,A,"This film is based on an Algonquin legend. Is ""legend"" the appropriate origin tag?",True,,,,
41233383-185e-4ad5-bf30-db1d0a55db7c,The Boy,,C,2016,97,L,,True,,,,
412cfcdb-eb9d-4412-be7c-e8e1e0f8a592,Mangwa: Shin saru kani gassen,"Shin Sarukanigassen, Monkey and Crabs",BW,1939,11,A,"https://letterboxd.com/film/monkey-and-crabs/genres/
",True,,,,
412efcea-9bb2-4a6f-a185-7db11190f982,The Secret Adventures of Tom Thumb,,C,1993,60,M,,True,,,,
